customer_id,age,gender,country,city_tier,tenure_months,recency_days,frequency,monetary_eur,avg_order_value,app_sessions_30d,pages_per_session,wishlist_items,email_open_rate,category_diversity,preferred_category,channel,return_rate,discount_usage_ratio,complained,churn
ZC006315,50.0,Female,USA,Tier 2,30,124,4,505.76,126.44,1,6.9,4,0.469,6,Men,Store,0.149,0.084,0,1
ZC006316,51.0,Female,Other,Tier 2,29,36,1,73.74,73.74,3,5.6,2,0.685,1,TRF,Mixed,0.277,0.324,0,0
ZC006317,31.0,Female,UK,Tier 1,6,22,2,162.53,81.26,4,1.7,2,0.526,8,Kids,Mixed,0.105,0.127,0,0
ZC006318,27.0,Female,Germany,Tier 3,39,127,4,394.06,98.52,3,1.4,3,0.626,7,Women,Mixed,0.288,0.431,0,0
ZC006319,23.0,Male,Other,Tier 1,10,11,1,121.43,121.43,6,7.7,5,0.492,7,Men,Online,0.29,0.255,0,0
ZC006320,42.0,Male,UK,Tier 2,9,56,1,62.48,62.48,4,5.5,2,0.782,2,Men,Online,0.635,0.123,0,0
ZC006321,18.0,Male,USA,Tier 1,32,87,3,201.05,67.02,2,1.0,2,0.054,3,Women,Online,0.115,0.681,0,0
ZC006322,29.0,Female,France,Tier 1,8,15,1,78.47,78.47,6,1.1,5,0.11,8,Women,Mixed,0.18,0.375,0,0
ZC006323,33.0,Female,France,Tier 1,17,56,1,40.14,40.14,4,9.2,6,0.592,4,Women,Store,0.512,0.486,0,0
ZC006324,27.0,Female,Mexico,Tier 2,15,126,4,327.51,81.88,5,2.5,0,0.269,4,Women,Store,0.281,0.022,0,0
ZC006325,35.0,Female,Other,Tier 1,13,34,7,518.76,74.11,7,3.5,2,0.248,1,Men,Store,0.24,0.075,0,0
ZC006326,58.0,Female,Italy,Tier 3,11,89,1,62.91,62.91,2,1.2,4,0.649,6,Men,Store,0.328,0.446,0,0
ZC006327,31.0,Male,Other,Tier 1,60,6,6,671.7,111.95,12,7.1,4,0.203,4,Women,Online,0.216,0.17,0,0
ZC006328,28.0,Female,USA,Tier 1,30,23,4,383.35,95.84,5,4.3,6,0.261,8,Beauty,Store,0.183,0.294,0,0
ZC006329,42.0,Female,USA,Tier 2,12,14,1,82.96,82.96,7,3.0,3,0.112,4,Women,Mixed,0.527,0.357,0,0
ZC006330,34.0,Female,USA,Tier 1,12,43,1,74.21,74.21,8,11.4,6,0.554,1,Men,Online,0.27,0.064,0,0
ZC006331,46.0,Male,Italy,Tier 1,24,21,2,202.48,101.24,4,1.3,2,0.189,2,Men,Online,0.365,0.401,0,0
ZC006332,34.0,Male,USA,Tier 1,15,187,1,73.22,73.22,2,3.7,4,0.16,3,Women,Mixed,0.529,0.288,0,1
ZC006333,30.0,Female,Spain,Tier 1,26,73,1,37.78,37.78,3,12.6,2,0.546,8,TRF,Mixed,0.069,0.244,0,0
ZC006334,16.0,Female,Other,Tier 1,8,14,1,54.15,54.15,7,13.6,3,0.425,1,Women,Store,0.457,0.283,0,0
ZC006335,16.0,Male,USA,Tier 1,21,32,3,240.25,80.08,10,4.5,2,0.129,4,Men,Store,0.183,0.38,0,0
ZC006336,16.0,Female,USA,Tier 2,33,32,4,461.2,115.3,5,9.6,5,0.734,3,Women,Online,0.166,0.23,0,0
ZC006337,36.0,Female,USA,Tier 2,20,128,1,75.75,75.75,1,6.8,4,0.827,1,Women,Store,0.133,0.358,0,0
ZC006338,18.0,Male,USA,Tier 1,16,81,1,93.87,93.87,1,5.0,4,0.268,1,TRF,Store,0.327,0.167,0,0
ZC006339,45.0,Male,Spain,Tier 2,27,53,3,283.29,94.43,5,18.2,3,0.451,2,Women,Online,0.628,0.246,0,0
ZC006340,32.0,Female,USA,Tier 1,3,84,1,99.58,99.58,1,2.0,4,0.533,7,Men,Mixed,0.447,0.56,0,1
ZC006341,30.0,Male,USA,Tier 1,33,142,2,99.32,49.66,2,6.4,3,0.446,2,Women,Online,0.43,0.041,0,1
ZC006342,24.0,Female,Mexico,Tier 1,3,285,1,54.35,54.35,1,2.7,4,0.346,4,Women,Online,0.491,0.433,0,1
ZC006343,38.0,Female,UK,Tier 1,37,216,5,561.78,112.36,1,1.7,4,0.689,8,Men,Mixed,0.173,0.385,0,1
ZC006344,24.0,Female,Italy,Tier 1,15,61,3,107.99,36.0,2,4.7,6,0.604,5,Women,Online,0.538,0.38,0,0
ZC006345,22.0,Female,Italy,Tier 1,35,39,3,265.99,88.66,6,5.4,1,0.125,2,Men,Online,0.177,0.115,1,1
ZC006346,44.0,Female,Mexico,Tier 1,40,73,3,303.78,101.26,0,3.1,6,0.78,2,Women,Store,0.407,0.096,0,1
ZC006347,36.0,Male,Other,Tier 1,16,109,3,223.45,74.48,2,3.6,3,0.352,2,Women,Mixed,0.281,0.206,1,1
ZC006348,30.0,Male,France,Tier 1,38,27,1,100.19,100.19,7,6.3,1,0.364,4,Beauty,Online,0.464,0.444,1,0
ZC006349,38.0,Female,Spain,Tier 1,23,65,1,106.9,106.9,0,1.0,5,0.371,1,Home,Online,0.594,0.608,0,1
ZC006350,32.0,Male,Spain,Tier 1,27,75,5,472.33,94.47,1,1.0,5,0.183,6,Women,Online,0.161,0.582,0,0
ZC006351,36.0,Male,USA,Tier 2,44,191,6,545.43,90.9,1,4.2,2,0.29,2,Women,Mixed,0.274,0.39,0,0
ZC006352,24.0,Female,Other,Tier 1,25,21,1,60.26,60.26,6,5.0,2,0.349,8,Women,Store,0.262,0.231,0,0
ZC006353,53.0,Male,France,Tier 1,35,7,2,84.09,42.04,7,2.0,3,0.341,3,Men,Store,0.2,0.103,0,0
ZC006354,26.0,Male,Spain,Tier 1,60,129,7,438.33,62.62,0,5.4,1,0.393,5,Women,Store,0.283,0.261,0,0
ZC006355,48.0,Male,Spain,Tier 2,35,163,4,136.53,34.13,0,2.9,4,0.553,1,Men,Store,0.286,0.498,0,0
ZC006356,30.0,Female,Other,Tier 2,15,36,1,88.26,88.26,10,9.4,2,0.323,4,Men,Mixed,0.368,0.406,0,0
ZC006357,40.0,Male,France,Tier 2,24,109,1,134.46,134.46,0,1.5,5,0.432,4,Women,Store,0.397,0.394,0,1
ZC006358,39.0,Male,USA,Tier 1,12,147,1,87.28,87.28,1,6.3,1,0.184,1,Women,Store,0.33,0.074,0,1
ZC006359,43.0,Female,Other,Tier 2,25,78,1,83.09,83.09,1,1.0,3,0.462,7,Kids,Mixed,0.423,0.124,0,0
ZC006360,24.0,Female,Italy,Tier 1,16,250,4,198.73,49.68,0,10.9,4,0.436,6,Home,Mixed,0.467,0.294,0,1
ZC006361,43.0,Female,UK,Tier 2,26,47,1,68.36,68.36,8,21.3,4,0.525,5,Women,Mixed,0.309,0.387,0,0
ZC006362,50.0,Female,UK,Tier 2,35,105,3,259.47,86.49,2,1.0,3,0.651,3,Home,Store,0.701,0.121,0,1
ZC006363,29.0,Female,Italy,Tier 1,12,206,2,165.73,82.86,2,13.4,6,0.579,8,Women,Online,0.404,0.223,0,1
ZC006364,32.0,Female,USA,Tier 3,21,67,1,83.39,83.39,1,8.9,6,0.522,3,Women,Online,0.103,0.056,0,0
ZC006365,27.0,Male,Other,Tier 1,9,75,1,61.29,61.29,1,1.6,0,0.772,2,Women,Store,0.381,0.343,0,0
ZC006366,29.0,Male,Mexico,Tier 3,12,108,1,70.35,70.35,2,1.0,3,0.442,5,Women,Store,0.534,0.206,0,1
ZC006367,49.0,Female,Germany,Tier 1,23,138,1,87.55,87.55,3,9.0,3,0.199,1,Women,Online,0.541,0.433,0,1
ZC006368,22.0,Female,Italy,Tier 1,15,54,1,104.47,104.47,3,2.2,2,0.79,4,Women,Mixed,0.506,0.13,0,0
ZC006369,23.0,Female,Other,Tier 2,49,129,3,260.77,86.92,1,10.3,3,0.256,4,Women,Online,0.257,0.349,0,0
ZC006370,48.0,Female,Spain,Tier 1,4,44,3,179.31,59.77,6,7.3,5,0.565,7,Men,Mixed,0.514,0.187,0,1
ZC006371,38.0,Female,Spain,Tier 2,56,169,8,665.47,83.18,3,1.2,8,0.658,3,Kids,Store,0.09,0.162,1,1
ZC006372,53.0,Female,Mexico,Tier 1,35,113,5,499.39,99.88,2,1.6,4,0.699,2,Men,Store,0.401,0.235,0,1
ZC006373,27.0,Male,USA,Tier 1,30,18,5,268.08,53.62,5,4.5,5,0.553,3,Kids,Mixed,0.515,0.137,0,0
ZC006374,33.0,Female,Italy,Tier 1,33,17,1,66.96,66.96,11,6.0,4,0.343,3,Women,Online,0.443,0.262,0,0
ZC006375,25.0,Female,France,Tier 3,33,136,2,145.55,72.78,4,2.0,4,0.805,3,Beauty,Store,0.164,0.186,0,0
ZC006376,33.0,Male,USA,Tier 3,15,4,1,32.92,32.92,9,2.4,4,0.242,4,TRF,Online,0.161,0.459,0,0
ZC006377,16.0,Female,USA,Tier 1,36,44,3,257.52,85.84,5,9.1,4,0.131,7,Beauty,Store,0.482,0.687,0,0
ZC006378,39.0,Female,Mexico,Tier 1,25,120,1,68.87,68.87,2,5.1,2,0.443,7,Men,Online,0.25,0.369,1,1
ZC006379,35.0,Female,USA,Tier 1,5,30,1,88.04,88.04,7,2.7,2,0.067,3,Women,Store,0.189,0.361,0,0
ZC006380,,Female,USA,Tier 1,12,67,1,54.39,54.39,1,3.0,3,0.603,5,Men,Online,0.522,0.141,0,1
ZC006381,28.0,Female,UK,Tier 3,9,29,2,122.95,61.48,13,3.4,4,0.521,8,Men,Online,0.155,0.445,0,0
ZC006382,23.0,Male,Spain,Tier 2,18,16,4,349.29,87.32,7,5.6,1,0.428,4,Home,Mixed,0.333,0.127,0,0
ZC006383,39.0,Female,Germany,Tier 2,3,159,2,121.42,60.71,1,7.2,10,0.676,5,Men,Store,0.416,0.297,0,1
ZC006384,20.0,Male,Other,Tier 1,32,21,4,236.44,59.11,4,1.0,5,0.74,1,Men,Online,0.329,0.685,0,0
ZC006385,37.0,Female,Italy,Tier 2,36,26,5,297.31,59.46,5,1.8,3,0.508,2,Kids,Store,0.375,0.311,0,0
ZC006386,53.0,Male,Germany,Tier 3,14,41,1,34.95,34.95,5,1.0,2,0.382,4,Women,Online,0.499,0.424,0,0
ZC006387,47.0,Male,UK,Tier 3,27,44,1,52.3,52.3,5,2.3,3,0.231,3,Men,Store,0.177,0.295,0,0
ZC006388,17.0,Female,Other,Tier 2,51,49,2,189.06,94.53,6,1.6,2,0.227,5,Kids,Online,0.557,0.769,0,0
ZC006389,27.0,Male,Other,Tier 1,15,152,1,40.11,40.11,1,2.1,2,0.507,6,Women,Online,0.269,0.301,0,1
ZC006390,36.0,Female,Other,Tier 3,15,71,1,60.43,60.43,2,7.8,5,0.405,2,TRF,Online,0.256,0.291,1,0
ZC006391,31.0,Female,USA,Tier 1,17,34,2,136.56,68.28,5,6.7,3,0.227,6,Women,Online,0.167,0.251,0,0
ZC006392,18.0,Male,Spain,Tier 1,30,48,3,253.73,84.58,7,3.3,5,0.502,3,Kids,Store,0.542,0.312,0,0
ZC006393,36.0,Female,USA,Tier 1,15,93,2,89.73,44.86,4,2.3,5,0.346,6,Women,Mixed,0.311,0.285,0,0
ZC006394,32.0,Female,USA,Tier 2,17,2,3,198.16,66.05,4,6.3,6,0.489,3,Women,Mixed,0.317,0.469,0,0
ZC006395,51.0,Female,Spain,Tier 2,30,43,1,115.78,115.78,10,1.4,3,0.332,3,Home,Store,0.277,0.145,1,0
ZC006396,29.0,Female,Other,Tier 3,29,179,1,75.95,75.95,2,8.3,2,0.203,2,Home,Online,0.405,0.259,0,0
ZC006397,44.0,Female,USA,Tier 3,14,56,1,105.22,105.22,5,2.6,5,0.56,1,Men,Mixed,0.132,0.176,0,0
ZC006398,19.0,Female,USA,Tier 2,9,63,1,60.21,60.21,2,2.8,2,0.838,5,Men,Store,0.285,0.508,0,0
ZC006399,22.0,Female,Other,Tier 3,16,47,1,60.18,60.18,4,3.0,4,0.31,4,Men,Store,0.273,0.333,0,1
ZC006400,39.0,Female,Other,Tier 1,19,154,1,88.6,88.6,0,14.5,4,0.053,3,Women,Store,0.119,0.638,0,1
ZC006401,43.0,Female,USA,Tier 1,23,196,3,230.43,76.81,0,1.3,5,0.519,5,Women,Online,0.155,0.25,0,1
ZC006402,22.0,Female,USA,Tier 1,21,0,4,399.86,99.96,3,1.9,3,0.147,6,Men,Store,0.194,0.535,0,0
ZC006403,32.0,Male,Mexico,Tier 2,7,235,1,85.96,85.96,1,1.0,3,0.311,2,Home,Online,0.135,0.713,0,1
ZC006404,18.0,Male,Other,Tier 3,15,11,1,90.74,90.74,4,2.7,5,0.342,6,Men,Store,0.415,0.084,0,0
ZC006405,30.0,Female,Germany,Tier 2,4,122,2,132.43,66.22,3,4.6,2,0.155,3,Men,Online,0.349,0.193,0,0
ZC006406,40.0,Female,UK,Tier 3,23,123,2,108.64,54.32,2,1.0,6,0.264,6,Men,Store,0.425,0.201,0,1
ZC006407,28.0,Female,Italy,Tier 1,9,15,2,133.4,66.7,5,4.0,6,0.364,7,Men,Store,0.26,0.279,0,0
ZC006408,30.0,Female,Mexico,Tier 2,6,44,1,63.01,63.01,5,5.7,6,0.329,8,Men,Online,0.274,0.28,0,0
ZC006409,21.0,Female,Spain,Tier 1,16,71,2,55.25,27.62,3,3.5,4,0.67,6,Men,Mixed,0.414,0.143,0,0
ZC006410,26.0,Female,UK,Tier 2,26,244,3,259.31,86.44,1,6.8,3,0.722,1,Women,Online,0.293,0.083,0,1
ZC006411,50.0,Female,Other,Tier 2,20,68,1,85.68,85.68,3,9.7,3,0.767,5,TRF,Online,0.425,0.415,0,0
ZC006412,33.0,Female,Italy,Tier 1,54,78,4,326.52,81.63,2,4.4,1,0.36,8,Women,Mixed,0.191,0.133,0,0
ZC006413,22.0,Male,USA,Tier 1,5,144,1,56.2,56.2,2,2.6,0,0.475,8,Women,Online,0.14,0.198,0,0
ZC006414,29.0,Female,Mexico,Tier 1,4,29,1,70.25,70.25,7,1.0,2,0.636,3,Women,Online,0.472,0.211,0,0
ZC006415,16.0,Male,Germany,Tier 3,13,25,1,45.7,45.7,8,1.1,7,0.28,7,Beauty,Online,0.261,0.238,0,0
ZC006416,22.0,Male,USA,Tier 2,35,106,2,72.44,36.22,4,2.8,3,0.494,1,Men,Store,0.284,0.318,0,1
ZC006417,46.0,Female,USA,Tier 1,14,84,1,128.45,128.45,3,3.6,5,0.52,5,Men,Store,0.037,0.239,0,0
ZC006418,31.0,Male,USA,Tier 3,10,42,4,133.23,33.31,7,1.0,6,0.103,6,Men,Store,0.395,0.103,0,0
ZC006419,51.0,Male,Other,Tier 1,27,140,5,518.42,103.68,1,1.4,1,0.3,6,Women,Store,0.3,0.438,0,0
ZC006420,31.0,Female,USA,Tier 1,15,200,1,123.34,123.34,0,6.9,4,0.275,4,Kids,Online,0.363,0.249,0,1
ZC006421,32.0,Female,Other,Tier 2,43,138,4,338.21,84.55,0,2.9,3,0.425,7,Women,Store,0.316,0.156,0,0
ZC006422,38.0,Male,France,Tier 1,17,40,1,76.23,76.23,5,6.2,3,0.378,7,Women,Mixed,0.321,0.307,0,0
ZC006423,16.0,Female,Other,Tier 1,35,64,1,88.58,88.58,2,1.0,5,0.217,6,Home,Mixed,0.313,0.075,0,0
ZC006424,34.0,Female,Other,Tier 2,18,30,1,32.88,32.88,8,5.5,5,0.682,6,Men,Store,0.317,0.223,0,0
ZC006425,32.0,Female,Other,Tier 1,26,181,1,64.0,64.0,1,4.1,6,0.19,1,Men,Mixed,0.498,0.178,0,1
ZC006426,47.0,Female,Other,Tier 1,39,61,5,515.61,103.12,2,4.9,5,0.351,8,TRF,Online,0.112,0.203,0,0
ZC006427,42.0,Female,UK,Tier 1,4,8,1,73.7,73.7,5,5.1,4,0.448,4,Men,Online,0.389,0.163,0,0
ZC006428,21.0,Male,USA,Tier 3,3,103,1,79.7,79.7,2,2.2,2,0.54,1,Home,Mixed,0.135,0.312,1,1
ZC006429,44.0,Female,USA,Tier 1,5,64,4,356.82,89.2,2,2.5,5,,7,Women,Online,0.376,0.391,0,0
ZC006430,29.0,Female,Germany,Tier 3,9,55,4,229.71,57.43,8,9.9,2,0.473,6,Women,Online,0.391,0.273,0,0
ZC006431,23.0,Female,USA,Tier 2,40,8,5,282.71,56.54,10,7.8,7,0.284,7,Women,Mixed,0.371,0.432,0,0
ZC006432,34.0,Female,UK,Tier 1,59,29,1,102.08,102.08,7,1.5,4,0.031,5,Kids,Store,0.468,0.119,0,0
ZC006433,30.0,Male,Spain,Tier 1,19,69,4,222.69,55.67,1,1.8,3,0.696,8,Men,Mixed,0.156,0.36,0,0
ZC006434,47.0,Female,Mexico,Tier 1,14,120,4,436.85,109.21,2,7.4,4,0.451,4,Women,Mixed,0.323,0.458,0,0
ZC006435,35.0,Female,Spain,Tier 2,25,90,1,61.63,61.63,2,1.0,1,0.401,4,Women,Online,0.223,0.166,0,1
ZC006436,34.0,Female,USA,Tier 1,11,24,1,90.46,90.46,5,7.1,4,0.403,2,Kids,Store,0.257,0.149,0,0
ZC006437,41.0,Male,Germany,Tier 2,24,35,1,106.25,106.25,7,9.8,2,0.134,6,Men,Mixed,0.16,0.207,0,0
ZC006438,43.0,Male,France,Tier 2,39,21,4,388.27,97.07,6,3.9,2,0.428,4,Women,Mixed,0.442,0.308,1,0
ZC006439,40.0,Female,Other,Tier 1,25,47,5,230.1,46.02,6,5.6,4,0.849,3,Women,Store,0.286,0.195,0,0
ZC006440,46.0,Female,Germany,Tier 3,8,116,1,62.46,62.46,1,3.6,1,0.3,3,Women,Online,0.108,0.511,0,1
ZC006441,38.0,Female,Mexico,Tier 1,18,37,5,196.0,39.2,12,2.7,1,,4,Women,Online,0.573,0.493,0,0
ZC006442,34.0,Male,USA,Tier 2,60,45,1,72.83,72.83,3,11.5,5,0.403,1,Men,Mixed,0.415,0.358,0,0
ZC006443,44.0,Male,Spain,Tier 1,27,57,4,248.19,62.05,2,3.3,3,0.364,3,Kids,Store,0.317,0.136,0,0
ZC006444,31.0,Female,Italy,Tier 1,13,11,1,62.1,62.1,6,1.5,3,0.477,5,Kids,Store,0.278,0.693,0,0
ZC006445,32.0,Male,USA,Tier 2,11,72,3,355.15,118.38,2,4.3,3,0.306,8,Men,Mixed,0.333,0.056,0,0
ZC006446,49.0,Female,Other,Tier 1,13,65,2,248.2,124.1,2,23.6,8,0.267,7,Home,Mixed,0.365,0.307,0,0
ZC006447,48.0,Female,Other,Tier 3,33,68,3,113.42,37.81,2,2.1,0,0.774,1,Men,Mixed,0.185,0.289,0,0
ZC006448,32.0,Female,USA,Tier 2,23,21,3,123.83,41.28,7,4.3,4,0.405,3,Women,Online,0.382,0.605,0,0
ZC006449,27.0,Female,Mexico,Tier 2,9,230,1,75.76,75.76,2,1.7,1,0.804,1,Women,Mixed,0.323,0.293,0,1
ZC006450,47.0,Female,UK,Tier 1,37,241,3,196.84,65.61,0,5.8,5,0.251,8,Kids,Store,0.479,0.353,0,1
ZC006451,40.0,Female,USA,Tier 3,60,44,2,80.34,40.17,3,4.2,1,0.164,8,Women,Online,0.313,0.342,0,0
ZC006452,35.0,Male,UK,Tier 3,24,4,3,218.39,72.8,5,1.2,8,0.403,7,Women,Online,0.303,0.412,0,0
ZC006453,29.0,Male,Germany,Tier 1,42,18,6,474.38,79.06,8,4.5,2,0.144,6,Kids,Store,0.291,0.201,0,0
ZC006454,35.0,Female,Other,Tier 1,8,19,2,124.44,62.22,7,1.6,5,0.526,1,Men,Mixed,0.196,0.522,0,0
ZC006455,32.0,Female,USA,Tier 3,17,49,2,182.19,91.1,9,4.0,4,0.745,5,Home,Store,0.082,0.454,0,0
ZC006456,25.0,Male,Italy,Tier 1,7,29,1,114.72,114.72,6,1.0,5,0.403,1,Women,Mixed,0.456,0.128,0,0
ZC006457,33.0,Female,USA,Tier 1,34,36,8,522.16,65.27,6,4.2,5,0.597,6,Men,Online,0.209,0.415,0,0
ZC006458,,Male,USA,Tier 3,20,140,2,185.75,92.88,3,2.4,5,0.12,7,Women,Mixed,0.549,0.132,0,1
ZC006459,28.0,Female,Germany,Tier 1,3,33,1,89.7,89.7,3,5.7,2,0.532,1,Men,Mixed,0.295,0.027,0,0
ZC006460,41.0,Female,Mexico,Tier 3,8,182,2,157.94,78.97,1,8.8,3,0.272,7,Kids,Mixed,0.425,0.464,0,1
ZC006461,45.0,Male,Italy,Tier 1,18,59,2,34.09,17.05,6,3.2,6,0.325,8,Men,Mixed,0.573,0.528,0,0
ZC006462,42.0,Female,Other,Tier 1,5,63,5,196.26,39.25,0,6.5,3,0.333,3,Women,Mixed,0.333,0.122,0,1
ZC006463,29.0,Female,Spain,Tier 1,8,121,1,73.43,73.43,1,1.1,1,0.374,4,Women,Mixed,0.422,0.058,0,1
ZC006464,40.0,Female,France,Tier 1,40,140,1,97.99,97.99,1,7.2,3,0.594,1,Kids,Online,0.281,0.16,1,0
ZC006465,33.0,Male,USA,Tier 3,11,87,4,213.8,53.45,1,5.9,7,0.281,4,Women,Online,0.238,0.118,0,0
ZC006466,20.0,Male,Mexico,Tier 2,23,59,2,195.32,97.66,8,7.3,4,0.253,5,Men,Online,0.367,0.54,0,0
ZC006467,39.0,Female,Spain,Tier 3,36,37,2,225.61,112.8,2,9.0,4,0.08,1,Women,Online,0.343,0.151,1,0
ZC006468,33.0,Female,USA,Tier 1,32,129,7,524.25,74.89,0,4.4,1,0.603,1,Kids,Online,0.33,0.108,0,1
ZC006469,58.0,Female,Mexico,Tier 3,52,101,4,366.66,91.66,2,1.5,5,0.382,3,Women,Mixed,0.517,0.527,0,1
ZC006470,47.0,Female,USA,Tier 2,38,36,2,196.37,98.18,5,7.7,3,0.173,2,Home,Online,0.27,0.063,0,0
ZC006471,39.0,Female,Italy,Tier 1,23,33,4,347.65,86.91,8,13.9,4,0.488,6,Women,Online,0.166,0.431,0,0
ZC006472,34.0,Female,Other,Tier 1,5,145,2,146.8,73.4,1,1.0,3,0.218,6,Men,Store,0.307,0.291,0,0
ZC006473,34.0,Female,UK,Tier 1,19,0,3,238.19,79.4,4,2.1,6,0.463,3,Women,Mixed,0.183,0.317,0,0
ZC006474,22.0,Female,France,Tier 1,32,59,5,542.89,108.58,5,2.2,4,0.628,1,Women,Online,0.561,0.191,0,0
ZC006475,16.0,Female,Other,Tier 3,10,50,1,88.27,88.27,6,6.5,2,0.306,8,Women,Store,0.286,0.16,0,0
ZC006476,23.0,Female,Italy,Tier 3,40,129,5,238.24,47.65,0,6.2,2,0.061,4,Men,Store,0.23,0.227,0,1
ZC006477,32.0,Female,USA,Tier 1,20,100,2,140.36,70.18,1,4.6,3,0.465,5,Beauty,Store,0.319,0.488,0,1
ZC006478,16.0,Female,Mexico,Tier 1,32,15,3,247.74,82.58,6,9.0,3,0.532,6,Men,Mixed,0.353,0.324,0,0
ZC006479,27.0,Female,France,Tier 1,32,32,2,82.1,41.05,6,4.5,5,0.43,6,Men,Online,0.164,0.373,0,0
ZC006480,30.0,Female,Mexico,Tier 2,33,67,2,176.0,88.0,3,4.0,2,0.234,8,Women,Store,0.35,0.068,0,0
ZC006481,,Female,Germany,Tier 2,14,33,1,68.67,68.67,3,3.4,1,0.254,4,Beauty,Mixed,0.403,0.2,0,0
ZC006482,25.0,Female,USA,Tier 2,52,12,4,449.84,112.46,6,4.1,4,0.87,6,Men,Online,0.36,0.197,0,0
ZC006483,29.0,Female,Mexico,Tier 2,45,18,1,95.9,95.9,7,7.0,3,0.512,5,TRF,Store,0.324,0.172,0,0
ZC006484,49.0,Female,Spain,Tier 3,22,205,3,262.93,87.64,1,11.2,5,0.08,1,Women,Online,0.205,0.318,1,1
ZC006485,39.0,Female,Other,Tier 1,8,37,3,226.46,75.49,0,4.8,3,,7,Men,Online,0.667,0.464,1,1
ZC006486,26.0,Female,Mexico,Tier 1,14,81,2,149.09,74.54,0,4.7,3,0.32,8,Women,Mixed,0.404,0.166,0,0
ZC006487,31.0,Female,Other,Tier 2,14,3,2,81.14,40.57,5,10.2,3,0.723,4,Men,Online,0.357,0.251,0,0
ZC006488,32.0,Female,Spain,Tier 3,5,116,2,155.43,77.72,0,2.4,6,,3,Kids,Mixed,0.171,0.26,0,1
ZC006489,24.0,Female,UK,Tier 2,12,84,1,35.46,35.46,0,10.9,3,0.332,1,Kids,Store,0.21,0.584,0,0
ZC006490,24.0,Female,USA,Tier 3,1,124,4,241.95,60.49,1,6.1,3,0.324,5,Men,Store,0.357,0.596,0,1
ZC006491,42.0,Male,UK,Tier 3,28,11,2,143.75,71.88,9,1.5,2,0.353,1,Men,Mixed,0.351,0.267,0,0
ZC006492,28.0,Female,USA,Tier 1,17,239,3,139.44,46.48,2,7.2,5,0.142,8,Women,Online,0.119,0.476,0,1
ZC006493,21.0,Male,Germany,Tier 2,33,156,1,70.53,70.53,0,2.7,4,0.138,2,Kids,Online,0.166,0.667,1,1
ZC006494,32.0,Female,UK,Tier 3,16,10,1,104.47,104.47,5,3.3,3,0.367,5,Women,Store,0.15,0.443,0,0
ZC006495,33.0,Male,Other,Tier 1,5,32,3,221.82,73.94,8,3.4,3,0.881,8,Men,Mixed,0.48,0.376,0,0
ZC006496,16.0,Male,USA,Tier 2,7,84,1,51.3,51.3,3,2.2,4,0.404,4,Home,Online,0.195,0.242,0,0
ZC006497,32.0,Female,UK,Tier 1,19,11,1,98.83,98.83,3,16.0,7,,4,Women,Mixed,0.432,0.221,0,0
ZC006498,41.0,Female,Italy,Tier 2,19,198,2,169.2,84.6,5,9.0,1,0.462,1,Women,Mixed,0.526,0.134,1,1
ZC006499,37.0,Female,USA,Tier 1,12,110,1,73.84,73.84,1,3.2,5,0.603,7,Men,Online,0.226,0.183,0,1
ZC006500,54.0,Female,Italy,Tier 1,11,33,1,86.67,86.67,8,6.8,7,0.285,4,Women,Mixed,0.253,0.116,0,0
ZC006501,45.0,Female,Italy,Tier 2,34,99,2,157.27,78.64,2,2.5,5,0.207,6,Women,Mixed,0.408,0.329,1,1
ZC006502,46.0,Male,Italy,Tier 2,4,34,1,68.23,68.23,5,14.0,3,0.422,4,Men,Store,0.299,0.152,1,1
ZC006503,60.0,Male,Italy,Tier 1,25,208,1,45.62,45.62,4,3.7,2,0.234,6,Women,Online,0.281,0.382,1,1
ZC006504,40.0,Male,Mexico,Tier 1,16,66,1,111.47,111.47,3,9.2,2,0.217,5,Women,Mixed,0.525,0.189,0,0
ZC006505,34.0,Male,Other,Tier 3,34,80,1,94.2,94.2,4,3.7,3,0.341,4,Women,Store,0.139,0.072,0,1
ZC006506,42.0,Male,Spain,Tier 3,60,18,4,507.68,126.92,8,2.9,3,0.617,1,Men,Store,0.179,0.845,0,0
ZC006507,26.0,Male,France,Tier 2,6,41,1,66.65,66.65,7,5.5,5,0.655,1,Women,Store,0.216,0.124,0,0
ZC006508,33.0,Female,Mexico,Tier 1,31,144,2,211.82,105.91,2,3.1,2,0.419,4,Women,Mixed,0.397,0.323,0,1
ZC006509,26.0,Male,Spain,Tier 2,30,45,6,315.38,52.56,8,3.3,4,0.059,3,Men,Mixed,0.389,0.266,0,0
ZC006510,36.0,Female,France,Tier 2,10,17,1,46.93,46.93,12,2.9,2,0.12,1,Women,Mixed,0.078,0.48,0,0
ZC006511,,Female,Germany,Tier 1,13,10,1,82.64,82.64,8,6.1,4,0.466,2,Women,Store,0.202,0.411,0,0
ZC006512,25.0,Female,USA,Tier 1,17,73,1,94.5,94.5,2,2.2,4,0.373,2,Kids,Store,0.341,0.438,0,0
ZC006513,,Female,UK,Tier 1,29,6,1,86.51,86.51,7,2.5,2,0.66,8,Men,Mixed,0.102,0.206,1,0
ZC006514,31.0,Male,Mexico,Tier 1,21,76,1,90.09,90.09,1,1.9,3,0.395,7,Home,Online,0.489,0.467,0,0
